Speaker,Phr_tagged,Phr,Int,Double,Adj,Lex_Adj,Adj_type,Noun,Verb,Inf_Verb,Number,Syllable,Age,Gender,Transcript_date,Birth_year,Edu,Generation,Job
CART22,bueno_ADJ_bueno _PUNCT_,bueno ,/,/,bueno,bueno,ambiguous,/,/,/,CART22_80,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,porque_SCONJ_porque yo_PRON_yo estoy_AUX_estar más_ADV_más dedicada_ADJ_dedicado a_ADP_a mi_DET_mi hogar_NOUN_hogar y_CCONJ_y los_DET_el caminos_NOUN_camino de_ADP_de Dios_PROPN_Dios ¿_PUNCT_¿ ya_ADV_ya ?_PUNCT_?,porque yo estoy más dedicada a mi hogar y los caminos de Dios ¿ ya ?,/,/,dedicada,dedicado,predicative,/,estoy,estar,CART22_81,4,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,)_PUNCT_) estuviera_AUX_estar segura_ADJ_seguro de_ADP_de lo_PRON_él que_PRON_que _PUNCT_,) estuviera segura de lo que ,/,/,segura,seguro,predicative,/,estuviera,estar,CART22_82,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,ve_VERB_ver que_SCONJ_que bueno_ADJ_bueno _PUNCT_,ve que bueno ,/,/,bueno,bueno,ambiguous,/,ve,ver,CART22_83,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,bueno_ADJ_bueno listo_ADJ_listo _PUNCT_,bueno listo ,/,/,bueno,bueno,ambiguous,/,/,/,CART22_84,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,bueno_ADJ_bueno listo_ADJ_listo _PUNCT_,bueno listo ,/,/,listo,listo,ambiguous,/,/,/,CART22_85,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,bueno_ADJ_bueno voy_VERB_ir _PUNCT_,bueno voy ,/,/,bueno,bueno,ambiguous,/,voy,ir,CART22_86,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,entonces_ADV_entonces yo_PRON_yo decía_VERB_decir ojalá_INTJ_ojalá y_CCONJ_y él_PRON_él se_PRON_él pensione_VERB_pensionir rápido_ADJ_rápido _PUNCT_,entonces yo decía ojalá y él se pensione rápido ,/,/,rápido,rápido,ambiguous,/,pensione,pensionir,CART22_87,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,ahora_ADV_ahora pasa_VERB_pasar metido_ADJ_metido ._PUNCT_.,ahora pasa metido .,/,/,metido,metido,ambiguous,/,pasa,pasar,CART22_88,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,él_PRON_él estaba_AUX_estar activo_ADJ_activo yo_PRON_yo conocí_VERB_conocer a_ADP_a varias_DET_varios mujeres_NOUN_mujer de_ADP_de policías_NOUN_policía que_PRON_que estaban_AUX_estar separadas_ADJ_separado _PUNCT_,él estaba activo yo conocí a varias mujeres de policías que estaban separadas ,/,/,activo,activo,predicative,/,estaba,estar,CART22_89,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,él_PRON_él estaba_AUX_estar activo_ADJ_activo yo_PRON_yo conocí_VERB_conocer a_ADP_a varias_DET_varios mujeres_NOUN_mujer de_ADP_de policías_NOUN_policía que_PRON_que estaban_AUX_estar separadas_ADJ_separado _PUNCT_,él estaba activo yo conocí a varias mujeres de policías que estaban separadas ,/,/,separadas,separado,predicative,/,estaban,estar,CART22_90,4,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,"""_PUNCT_"" no_ADV_no Inés_PROPN_Inés pero_CCONJ_pero es_AUX_ser que_SCONJ_que esa_PRON_ese es_AUX_ser una_DET_uno vida_NOUN_vida que_PRON_que uno_PRON_uno más_ADV_más es_AUX_ser lo_PRON_él que_PRON_que pasa_VERB_pasar sola_ADJ_solo que_PRON_que acompañado_ADJ_acompañado ""_PUNCT_"" _PUNCT_",""" no Inés pero es que esa es una vida que uno más es lo que pasa sola que acompañado "" ",/,/,sola,solo,ambiguous,/,pasa,pasar,CART22_91,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,"""_PUNCT_"" no_ADV_no Inés_PROPN_Inés pero_CCONJ_pero es_AUX_ser que_SCONJ_que esa_PRON_ese es_AUX_ser una_DET_uno vida_NOUN_vida que_PRON_que uno_PRON_uno más_ADV_más es_AUX_ser lo_PRON_él que_PRON_que pasa_VERB_pasar sola_ADJ_solo que_PRON_que acompañado_ADJ_acompañado ""_PUNCT_"" _PUNCT_",""" no Inés pero es que esa es una vida que uno más es lo que pasa sola que acompañado "" ",/,/,acompañado,acompañado,ambiguous,/,pasa,pasar,CART22_92,5,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,bueno_ADJ_bueno _PUNCT_,bueno ,/,/,bueno,bueno,ambiguous,/,/,/,CART22_93,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,pero_CCONJ_pero mientras_CCONJ_mientras que_SCONJ_que él_PRON_él esté_AUX_estar activo_ADJ_activo y_CCONJ_y eso_PRON_ese _PUNCT_,pero mientras que él esté activo y eso ,/,/,activo,activo,predicative,/,esté,estar,CART22_94,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,firme_ADJ_firme _PUNCT_,firme ,/,/,firme,firme,ambiguous,/,/,/,CART22_95,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,bueno_ADJ_bueno _PUNCT_,bueno ,/,/,bueno,bueno,ambiguous,/,/,/,CART22_96,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,sino_CCONJ_sino por_ADP_por lo_PRON_él civil_ADJ_civil _PUNCT_,sino por lo civil ,/,/,civil,civil,ambiguous,/,/,/,CART22_97,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,"""_PUNCT_"" sí_INTJ_sí que_SCONJ_que tienen_VERB_tener que_SCONJ_que pasar_VERB_pasar por_ADP_por el_DET_el pastor_NOUN_pastor para_ADP_para ver_VERB_ver si_SCONJ_si es_AUX_ser virgen_ADJ_virgen o_CCONJ_o no_ADV_no virgen_PROPN_virgen ""_PUNCT_""",""" sí que tienen que pasar por el pastor para ver si es virgen o no virgen """,/,/,virgen,virgen,predicative,/,es,ser,CART22_98,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,el_DET_el matrimonio_NOUN_matrimonio acá_ADV_acá es_AUX_ser diferente_ADJ_diferente que_SCONJ_que por_ADP_por lo_PRON_él menos_ADV_menos ellos_PRON_él se_PRON_él casan_VERB_casar por_ADP_por lo_PRON_él civil_ADJ_civil _PUNCT_,el matrimonio acá es diferente que por lo menos ellos se casan por lo civil ,/,/,diferente,diferente,predicative,/,es,ser,CART22_99,4,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,el_DET_el matrimonio_NOUN_matrimonio acá_ADV_acá es_AUX_ser diferente_ADJ_diferente que_SCONJ_que por_ADP_por lo_PRON_él menos_ADV_menos ellos_PRON_él se_PRON_él casan_VERB_casar por_ADP_por lo_PRON_él civil_ADJ_civil _PUNCT_,el matrimonio acá es diferente que por lo menos ellos se casan por lo civil ,/,/,civil,civil,ambiguous,/,casan,casar,CART22_100,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,un_DET_uno día_NOUN_día antes_ADV_antes se_PRON_él casan_VERB_casar por_ADP_por lo_PRON_él civil_ADJ_civil o_CCONJ_o creo_VERB_creer que_SCONJ_que no_ADV_no _PUNCT_,un día antes se casan por lo civil o creo que no ,/,/,civil,civil,ambiguous,/,casan,casar,CART22_101,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,en_ADP_en la_DET_el mañana_NOUN_mañana se_PRON_él casan_VERB_casar por_ADP_por lo_PRON_él civil_ADJ_civil y_CCONJ_y después_ADV_después se_PRON_él casan_VERB_casar por_ADP_por la_DET_el iglesia_NOUN_iglesia cristiana_ADJ_cristiano _PUNCT_,en la mañana se casan por lo civil y después se casan por la iglesia cristiana ,/,/,civil,civil,ambiguous,/,casan,casar,CART22_102,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,en_ADP_en la_DET_el mañana_NOUN_mañana se_PRON_él casan_VERB_casar por_ADP_por lo_PRON_él civil_ADJ_civil y_CCONJ_y después_ADV_después se_PRON_él casan_VERB_casar por_ADP_por la_DET_el iglesia_NOUN_iglesia cristiana_ADJ_cristiano _PUNCT_,en la mañana se casan por lo civil y después se casan por la iglesia cristiana ,/,/,cristiana,cristiano,attributive,iglesia,casan,casar,CART22_103,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,la_DET_el iglesia_NOUN_iglesia cristiana_ADJ_cristiano por_ADP_por lo_PRON_él menos_ADV_menos dan_VERB_dar este_DET_este,la iglesia cristiana por lo menos dan este,/,/,cristiana,cristiano,attributive,iglesia,dan,dar,CART22_104,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,lo_PRON_él único_ADJ_único es_AUX_ser que_SCONJ_que no_ADV_no se_PRON_él persignan_VERB_persignar _PUNCT_,lo único es que no se persignan ,/,/,único,único,ambiguous,/,es,ser,CART22_105,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,pero_CCONJ_pero ya_ADV_ya cuando_SCONJ_cuando estén_AUX_estar grandes_ADJ_grande ._PUNCT_.,pero ya cuando estén grandes .,/,/,grandes,grande,predicative,/,estén,estar,CART22_106,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,pero_CCONJ_pero cuando_SCONJ_cuando estén_AUX_estar grandes_ADJ_grande _PUNCT_,pero cuando estén grandes ,/,/,grandes,grande,predicative,/,estén,estar,CART22_107,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,ahora_ADV_ahora pequeñitos_ADJ_pequeñito así_ADV_así no_ADV_no los_DET_el _PUNCT_,ahora pequeñitos así no los ,/,/,pequeñitos,pequeñito,ambiguous,/,/,/,CART22_108,4,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,el_DET_el miércoles_NOUN_miércoles le_PRON_él presentaron_VERB_presentar como_SCONJ_como tres_NUM_tres niños_NOUN_niño recién_ADV_recién nacidos_ADJ_nacido _PUNCT_,el miércoles le presentaron como tres niños recién nacidos ,/,/,nacidos,nacido,attributive,niños,presentaron,presentar,CART22_109,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,que_SCONJ_que los_DET_el papás_NOUN_papá son_AUX_ser cristianos_ADJ_cristiano _PUNCT_,que los papás son cristianos ,/,/,cristianos,cristiano,predicative,/,son,ser,CART22_110,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,"""_PUNCT_"" ellos_PRON_él son_AUX_ser los_DET_el que_PRON_que tienen_VERB_tener que_SCONJ_que decidir_VERB_decidir si_SCONJ_si son_AUX_ser cristianos_ADJ_cristiano o_CCONJ_o son_AUX_ser católicos_ADJ_católico '_SYM_'",""" ellos son los que tienen que decidir si son cristianos o son católicos '",/,/,cristianos,cristiano,predicative,/,son,ser,CART22_111,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,"""_PUNCT_"" ellos_PRON_él son_AUX_ser los_DET_el que_PRON_que tienen_VERB_tener que_SCONJ_que decidir_VERB_decidir si_SCONJ_si son_AUX_ser cristianos_ADJ_cristiano o_CCONJ_o son_AUX_ser católicos_ADJ_católico '_SYM_'",""" ellos son los que tienen que decidir si son cristianos o son católicos '",/,/,católicos,católico,predicative,/,son,ser,CART22_112,4,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,piden_VERB_pedir el_DET_el registro_NOUN_registro civil_ADJ_civil ._PUNCT_.,piden el registro civil .,/,/,civil,civil,ambiguous,/,piden,pedir,CART22_113,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,registro_NOUN_registro civil_ADJ_civil ._PUNCT_.,registro civil .,/,/,civil,civil,ambiguous,/,/,/,CART22_114,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,"Bueno_ADJ_bueno cuando_SCONJ_cuando yo_PRON_yo estaba_AUX_estar estudiando_VERB_estudiar en_ADP_en el_DET_el colegio_NOUN_colegio ""_PUNCT_"" La_DET_el Salle_PROPN_Salle ""_PUNCT_"" le_PRON_él hice_VERB_hacer campaña_NOUN_campaña a_ADP_a Argemiro_PROPN_Argemiro Bermúdez_PROPN_Bermúdez _PUNCT_","Bueno cuando yo estaba estudiando en el colegio "" La Salle "" le hice campaña a Argemiro Bermúdez ",/,/,Bueno,bueno,ambiguous,/,estaba,estar,CART22_115,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,lo_PRON_él mismo_ADJ_mismo también_ADV_también ahora_ADV_ahora _PUNCT_,lo mismo también ahora ,/,/,mismo,mismo,ambiguous,/,/,/,CART22_116,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,ahora_ADV_ahora aquí_ADV_aquí en_ADP_en el_DET_el Nuevo_ADJ_nuevo Bosque_PROPN_Bosque también_ADV_también le_PRON_él hice_VERB_hacer a_ADP_a un_DET_uno señor_NOUN_señor que_PRON_que trabajó_VERB_trabajar en_ADP_en la_DET_el Lotería_PROPN_Lotería de_ADP_de Bolívar_PROPN_Bolívar que_PRON_que también_ADV_también estaba_AUX_estar con_ADP_con Argemiro_PROPN_Argemiro Bermúdez_PROPN_Bermúdez _PUNCT_,ahora aquí en el Nuevo Bosque también le hice a un señor que trabajó en la Lotería de Bolívar que también estaba con Argemiro Bermúdez ,/,/,Nuevo,nuevo,ambiguous,/,hice,hacer,CART22_117,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,"entonces_ADV_entonces yo_PRON_yo le_PRON_él hice_VERB_hacer campaña_NOUN_campaña a_ADP_a él_PRON_él porque_SCONJ_porque como_SCONJ_como él_PRON_él me_PRON_yo dijo_VERB_decir ""_PUNCT_"" bueno_ADJ_bueno Marrugo_PROPN_Marrugo _PUNCT_","entonces yo le hice campaña a él porque como él me dijo "" bueno Marrugo ",/,/,bueno,bueno,ambiguous,/,dijo,decir,CART22_118,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,La_DET_el única_ADJ_único diferencia_NOUN_diferencia es_AUX_ser que_SCONJ_que en_ADP_en diciembre_NOUN_diciembre ella_PRON_él cogió_VERB_coger e_CCONJ_e hizo_VERB_hacer una_DET_uno buena_ADJ_buen ¿_PUNCT_¿ cómo_PRON_cómo es_AUX_ser que_SCONJ_que es_AUX_ser ?_PUNCT_?,La única diferencia es que en diciembre ella cogió e hizo una buena ¿ cómo es que es ?,/,/,única,único,attributive,diferencia,es,ser,CART22_119,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,La_DET_el única_ADJ_único diferencia_NOUN_diferencia es_AUX_ser que_SCONJ_que en_ADP_en diciembre_NOUN_diciembre ella_PRON_él cogió_VERB_coger e_CCONJ_e hizo_VERB_hacer una_DET_uno buena_ADJ_buen ¿_PUNCT_¿ cómo_PRON_cómo es_AUX_ser que_SCONJ_que es_AUX_ser ?_PUNCT_?,La única diferencia es que en diciembre ella cogió e hizo una buena ¿ cómo es que es ?,/,/,buena,bueno,ambiguous,/,hizo,hacer,CART22_120,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,que_PRON_que puso_VERB_poner a_ADP_a Cartagena_PROPN_Cartagena la_PRON_él puso_VERB_poner bonita_ADJ_bonito para_ADP_para diciembre_NOUN_diciembre ._PUNCT_.,que puso a Cartagena la puso bonita para diciembre .,/,/,bonita,bonito,ambiguous,/,puso,poner,CART22_121,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,Es_AUX_ser lo_PRON_él único_ADJ_único que_PRON_que yo_PRON_yo he_AUX_haber visto_VERB_ver así_ADV_así _PUNCT_,Es lo único que yo he visto así ,/,/,único,único,predicative,/,Es,ser,CART22_122,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,Él_PRON_él le_PRON_él puede_AUX_poder decir_VERB_decir si_SCONJ_si yo_PRON_yo soy_AUX_ser buena_ADJ_buen cocinera_NOUN_cocinera o_CCONJ_o no_ADV_no aquí_ADV_aquí él_PRON_él,Él le puede decir si yo soy buena cocinera o no aquí él,/,/,buena,bueno,attributive,cocinera,soy,ser,CART22_123,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,Bueno_ADJ_bueno yo_PRON_yo no_ADV_no _PUNCT_,Bueno yo no ,/,/,Bueno,bueno,ambiguous,/,/,/,CART22_124,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,yo_PRON_yo preparo_VERB_preparar las_DET_el comidas_NOUN_comida normales_ADJ_normal y_CCONJ_y cuando_SCONJ_cuando es_AUX_ser así_ADV_así un_DET_uno caso_NOUN_caso _PUNCT_,yo preparo las comidas normales y cuando es así un caso ,/,/,normales,normal,attributive,comidas,preparo,preparar,CART22_125,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,una_DET_uno comida_NOUN_comida especial_ADJ_especial _PUNCT_,una comida especial ,/,/,especial,especial,attributive,comida,/,/,CART22_126,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,yo_PRON_yo hago_VERB_hacer comida_NOUN_comida especial_ADJ_especial _PUNCT_,yo hago comida especial ,/,/,especial,especial,attributive,comida,hago,hacer,CART22_127,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,un_DET_uno arroz_NOUN_arroz chino_ADJ_chino sé_VERB_saber hacer_VERB_hacer _PUNCT_,un arroz chino sé hacer ,/,/,chino,chino,attributive,arroz,sé,saber,CART22_128,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,una_DET_uno comida_NOUN_comida así_ADV_así especial_ADJ_especial cuando_SCONJ_cuando así_ADV_así es_AUX_ser especial_ADJ_especial _PUNCT_,una comida así especial cuando así es especial ,/,/,especial,especial,ambiguous,/,es,ser,CART22_129,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,una_DET_uno comida_NOUN_comida así_ADV_así especial_ADJ_especial cuando_SCONJ_cuando así_ADV_así es_AUX_ser especial_ADJ_especial _PUNCT_,una comida así especial cuando así es especial ,/,/,especial,especial,predicative,/,es,ser,CART22_130,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,lo_PRON_él demás_PRON_demá es_AUX_ser normal_ADJ_normal ._PUNCT_.,lo demás es normal .,/,/,normal,normal,predicative,/,es,ser,CART22_131,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,cuando_SCONJ_cuando nosotros_PRON_yo nos_PRON_yo encontramos_VERB_encontrar recordamos_VERB_recordar los_DET_el viejos_ADJ_viejo tiempos_NOUN_tiempo _PUNCT_,cuando nosotros nos encontramos recordamos los viejos tiempos ,/,/,viejos,viejo,attributive,tiempos,recordamos,recordar,CART22_132,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,"""_PUNCT_"" bueno_ADJ_bueno está_AUX_estar bien_ADV_bien ""_PUNCT_"" _PUNCT_",""" bueno está bien "" ",/,/,bueno,bueno,ambiguous,/,está,estar,CART22_133,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,"entonces_ADV_entonces le_PRON_él decía_VERB_decir ""_PUNCT_"" bueno_ADJ_bueno me_PRON_yo debes_AUX_deber una_DET_uno salida_NOUN_salida ""_PUNCT_"" _PUNCT_","entonces le decía "" bueno me debes una salida "" ",/,/,bueno,bueno,ambiguous,/,decía,decir,CART22_134,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,"bueno_ADJ_bueno ""_PUNCT_"" entonces_ADV_entonces ¿_PUNCT_¿ a_ADP_a qué_PRON_qué hora_NOUN_hora sales_NOUN_sal y_CCONJ_y nos_PRON_yo ""_PUNCT_"" ?_PUNCT_?","bueno "" entonces ¿ a qué hora sales y nos "" ?",/,/,bueno,bueno,ambiguous,/,/,/,CART22_135,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,y_CCONJ_y allá_ADV_allá lo_PRON_él dejaba_VERB_dejar plantado_ADJ_plantado ._PUNCT_.,y allá lo dejaba plantado .,/,/,plantado,plantado,ambiguous,/,dejaba,dejar,CART22_136,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,Lo_PRON_él normal_ADJ_normal _PUNCT_,Lo normal ,/,/,normal,normal,ambiguous,/,/,/,CART22_137,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,Ahora_ADV_ahora mismo_ADJ_mismo la_DET_el noche_NOUN_noche veo_VERB_ver la_DET_el de_ADP_de la_DET_el Dama_PROPN_Dama de_ADP_de Troya_PROPN_Troya que_PRON_que me_PRON_yo gusta_VERB_gustar _PUNCT_,Ahora mismo la noche veo la de la Dama de Troya que me gusta ,/,/,mismo,mismo,ambiguous,/,veo,ver,CART22_138,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,me_PRON_yo gusta_VERB_gustar también_ADV_también una_DET_uno que_PRON_que es_AUX_ser de_ADP_de puras_ADJ_puro mujeres_NOUN_mujer _PUNCT_,me gusta también una que es de puras mujeres ,/,/,puras,puro,attributive,mujeres,es,ser,CART22_139,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,"""_PUNCT_"" El_DET_el último_ADJ_último matrimonio_NOUN_matrimonio feliz_ADJ_feliz ""_PUNCT_"" _PUNCT_",""" El último matrimonio feliz "" ",/,/,último,último,attributive,matrimonio,/,/,CART22_140,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,"""_PUNCT_"" Valentina_PROPN_Valentina ""_PUNCT_"" que_PRON_que es_AUX_ser la_DET_el que_PRON_que dan_VERB_dar y_CCONJ_y ya_ADV_ya se_PRON_él está_AUX_estar acabando_VERB_acabar y_CCONJ_y ""_PUNCT_"" Bey_PROPN_Bey la_DET_el fea_ADJ_feo '_SYM_'",""" Valentina "" que es la que dan y ya se está acabando y "" Bey la fea '",/,/,fea,feo,ambiguous,/,acabando,acabar,CART22_141,1,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,como_SCONJ_como de_ADP_de la_DET_el vida_NOUN_vida real_ADJ_real ._PUNCT_.,como de la vida real .,/,/,real,real,attributive,vida,/,/,CART22_142,1,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,de_ADP_de casos_NOUN_caso de_ADP_de la_DET_el vida_NOUN_vida real_ADJ_real que_PRON_que le_PRON_él ha_VERB_haber _PUNCT_,de casos de la vida real que le ha ,/,/,real,real,attributive,vida,ha,haber,CART22_143,1,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,o_CCONJ_o sea_NOUN_sea que_SCONJ_que no_ADV_no vive_VERB_vivir con_ADP_con los_DET_el papás_NOUN_papá entonces_ADV_entonces quieren_VERB_querer estar_VERB_estar es_AUX_ser de_ADP_de la_DET_el vida_NOUN_vida chévere_ADJ_chévere _PUNCT_,o sea que no vive con los papás entonces quieren estar es de la vida chévere ,/,/,chévere,chévere,attributive,vida,es,ser,CART22_144,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,el_DET_el segundo_ADJ_segundo le_PRON_él gusta_VERB_gustar mucho_ADV_mucho verlo_VERB_ver él _PUNCT_,el segundo le gusta mucho verlo él ,/,/,segundo,segundo,ambiguous,/,gusta,gustar,CART22_145,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,"el_DET_el último_ADJ_último me_PRON_yo dice_VERB_decir ""_PUNCT_"" no_ADV_no mami_NOUN_mami tranquila_ADJ_tranquilo ""_PUNCT_"" _PUNCT_","el último me dice "" no mami tranquila "" ",/,/,último,último,ambiguous,/,dice,decir,CART22_146,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,"el_DET_el último_ADJ_último me_PRON_yo dice_VERB_decir ""_PUNCT_"" no_ADV_no mami_NOUN_mami tranquila_ADJ_tranquilo ""_PUNCT_"" _PUNCT_","el último me dice "" no mami tranquila "" ",/,/,tranquila,tranquilo,attributive,mami,dice,decir,CART22_147,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,si_SCONJ_si es_AUX_ser mejor_ADJ_mejor que_SCONJ_que uno_PRON_uno se_PRON_él lo_PRON_él vea_VERB_ver porque_SCONJ_porque ahí_ADV_ahí en_ADP_en ese_DET_ese programa_NOUN_programa dice_VERB_decir y_CCONJ_y que_SCONJ_que para_ADP_para ver_VERB_ver ese_DET_ese programa_NOUN_programa los_DET_el niños_NOUN_niño tiene_VERB_tener que_SCONJ_que estar_AUX_estar acompañados_ADJ_acompañado de_ADP_de un_DET_uno adulto_NOUN_adulto _PUNCT_,si es mejor que uno se lo vea porque ahí en ese programa dice y que para ver ese programa los niños tiene que estar acompañados de un adulto ,/,/,mejor,mejor,predicative,/,es,ser,CART22_148,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,si_SCONJ_si es_AUX_ser mejor_ADJ_mejor que_SCONJ_que uno_PRON_uno se_PRON_él lo_PRON_él vea_VERB_ver porque_SCONJ_porque ahí_ADV_ahí en_ADP_en ese_DET_ese programa_NOUN_programa dice_VERB_decir y_CCONJ_y que_SCONJ_que para_ADP_para ver_VERB_ver ese_DET_ese programa_NOUN_programa los_DET_el niños_NOUN_niño tiene_VERB_tener que_SCONJ_que estar_AUX_estar acompañados_ADJ_acompañado de_ADP_de un_DET_uno adulto_NOUN_adulto _PUNCT_,si es mejor que uno se lo vea porque ahí en ese programa dice y que para ver ese programa los niños tiene que estar acompañados de un adulto ,/,/,acompañados,acompañado,predicative,/,estar,estar,CART22_149,5,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,mamí_VERB_mamí tranquila_ADJ_tranquilo _PUNCT_,mamí tranquila ,/,/,tranquila,tranquilo,ambiguous,/,mamí,mamí,CART22_150,3,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,por_ADP_por un_DET_uno lado_NOUN_lado es_AUX_ser bueno_ADJ_bueno que_SCONJ_que lo_PRON_él pongan_VERB_poner porque_SCONJ_porque así_ADV_así son_AUX_ser sucesos_NOUN_suceso de_ADP_de la_DET_el vida_NOUN_vida real_ADJ_real ._PUNCT_.,por un lado es bueno que lo pongan porque así son sucesos de la vida real .,/,/,bueno,bueno,predicative,/,es,ser,CART22_151,2,42,mujer,2009,1967,medio,2,Ama de Casa
CART22,por_ADP_por un_DET_uno lado_NOUN_lado es_AUX_ser bueno_ADJ_bueno que_SCONJ_que lo_PRON_él pongan_VERB_poner porque_SCONJ_porque así_ADV_así son_AUX_ser sucesos_NOUN_suceso de_ADP_de la_DET_el vida_NOUN_vida real_ADJ_real ._PUNCT_.,por un lado es bueno que lo pongan porque así son sucesos de la vida real .,/,/,real,real,attributive,vida,son,ser,CART22_152,1,42,mujer,2009,1967,medio,2,Ama de Casa
